@RELATION models/SVM_german_single
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,hapiness,neutral,sadness}

@DATA
0.105164,0.040572,2.876448,0.218192,0.215686,0.723916,0.014650,0.164593,-27.326061,1.779481,0.123564,0.119197,-0.001345,0.107959,0.030226,-0.001516,-0.155402,-0.117040,-0.118130,0.048078,0.002959,0.177387,0.003332,0.009723,0.004122,0.030329,0.004181,0.015698,0.015695,0.002364,0.004873,0.025949,0.004021,0.062445,0.123036,0.045492,0.393115,0.108732,0.036077,0.664735,0.018841,0.191601,3.912694,1.189404,0.852254,0.587113,0.395786,0.297867,0.312588,0.335959,0.362495,0.361025,0.288394,0.239530,0.292167,0.208003,0.007612,0.017334,0.007223,0.045512,0.008091,0.029292,0.014423,0.004749,0.007603,0.039542,0.006993,0.050337,hapiness
0.116578,0.017339,2.866897,0.233925,0.209366,0.803176,0.013636,0.208431,-28.280159,1.839319,0.104759,-0.197388,-0.317064,-0.067918,-0.175117,-0.256991,-0.196623,-0.183524,0.004480,0.181132,-0.046626,0.111225,0.004646,0.014933,0.004426,0.021481,0.004448,0.031287,0.031207,0.003290,0.010989,0.008129,0.008769,0.048254,0.138591,0.020907,0.493879,0.135742,0.041567,0.725945,0.017124,0.245640,3.794656,1.211539,0.932692,0.489488,0.540990,0.405968,0.435645,0.355180,0.391980,0.343984,0.389605,0.398769,0.374370,0.179149,0.008925,0.028299,0.011115,0.033793,0.009628,0.043089,0.041430,0.009962,0.023668,0.017426,0.019165,0.044205,hapiness
0.116578,0.017339,2.866897,0.233925,0.209366,0.803176,0.013636,0.208431,-28.280159,1.839319,0.104759,-0.197388,-0.317064,-0.067918,-0.175117,-0.256991,-0.196623,-0.183524,0.004480,0.181132,-0.046626,0.111225,0.004646,0.014933,0.004426,0.021481,0.004448,0.031287,0.031207,0.003290,0.010989,0.008129,0.008769,0.048254,0.138591,0.020907,0.493879,0.135742,0.041567,0.725945,0.017124,0.245640,3.794656,1.211539,0.932692,0.489488,0.540990,0.405968,0.435645,0.355180,0.391980,0.343984,0.389605,0.398769,0.374370,0.179149,0.008925,0.028299,0.011115,0.033793,0.009628,0.043089,0.041430,0.009962,0.023668,0.017426,0.019165,0.044205,hapiness
0.127376,0.021447,2.892427,0.232170,0.213695,0.727085,0.012302,0.218310,-27.847254,2.087578,-0.024863,-0.168377,-0.326414,-0.066095,-0.049759,-0.303169,-0.038562,-0.157006,-0.183872,-0.020624,-0.207548,0.106116,0.009750,0.021197,0.003449,0.021382,0.005432,0.013707,0.017210,0.005876,0.010833,0.023117,0.012476,0.045180,0.177497,0.033091,0.458562,0.168240,0.056634,0.697681,0.014255,0.292744,4.338142,1.170847,0.772720,0.528362,0.426590,0.434673,0.350962,0.380661,0.413743,0.405251,0.324049,0.336559,0.363902,0.184884,0.023594,0.036825,0.009200,0.034402,0.010915,0.027137,0.029636,0.018868,0.025317,0.034230,0.024946,0.046422,hapiness
0.127376,0.021447,2.892427,0.232170,0.213695,0.727085,0.012302,0.218310,-27.847254,2.087578,-0.024863,-0.168377,-0.326414,-0.066095,-0.049759,-0.303169,-0.038562,-0.157006,-0.183872,-0.020624,-0.207548,0.106116,0.009750,0.021197,0.003449,0.021382,0.005432,0.013707,0.017210,0.005876,0.010833,0.023117,0.012476,0.045180,0.177497,0.033091,0.458562,0.168240,0.056634,0.697681,0.014255,0.292744,4.338142,1.170847,0.772720,0.528362,0.426590,0.434673,0.350962,0.380661,0.413743,0.405251,0.324049,0.336559,0.363902,0.184884,0.023594,0.036825,0.009200,0.034402,0.010915,0.027137,0.029636,0.018868,0.025317,0.034230,0.024946,0.046422,hapiness
0.115894,0.022957,2.870949,0.221291,0.212136,0.645844,0.014539,0.173732,-28.304431,2.123421,0.634826,-0.217193,-0.315682,0.079954,-0.100709,-0.011275,-0.206699,-0.147926,-0.120813,-0.053759,-0.181840,0.125044,0.005854,0.023341,0.006365,0.016916,0.002442,0.013799,0.024259,0.001687,0.015802,0.028402,0.004401,0.048897,0.147861,0.024348,0.455970,0.134847,0.040357,0.743672,0.019593,0.237020,3.983301,1.399121,0.668949,0.566779,0.479291,0.350798,0.374017,0.309656,0.357754,0.334681,0.327573,0.323851,0.385591,0.185761,0.011331,0.033736,0.012664,0.023338,0.006076,0.023332,0.031639,0.005746,0.031789,0.035620,0.007893,0.046046,hapiness
0.115894,0.022957,2.870949,0.221291,0.212136,0.645844,0.014539,0.173732,-28.304431,2.123421,0.634826,-0.217193,-0.315682,0.079954,-0.100709,-0.011275,-0.206699,-0.147926,-0.120813,-0.053759,-0.181840,0.125044,0.005854,0.023341,0.006365,0.016916,0.002442,0.013799,0.024259,0.001687,0.015802,0.028402,0.004401,0.048897,0.147861,0.024348,0.455970,0.134847,0.040357,0.743672,0.019593,0.237020,3.983301,1.399121,0.668949,0.566779,0.479291,0.350798,0.374017,0.309656,0.357754,0.334681,0.327573,0.323851,0.385591,0.185761,0.011331,0.033736,0.012664,0.023338,0.006076,0.023332,0.031639,0.005746,0.031789,0.035620,0.007893,0.046046,hapiness
0.173232,0.019857,2.877418,0.265528,0.206167,0.871806,0.011852,0.245443,-27.987106,1.487439,0.436284,-0.550921,-0.439715,-0.079543,-0.193903,-0.087651,-0.106229,-0.022486,0.042885,0.134941,-0.085320,0.063545,0.013507,0.014458,0.003899,0.008145,0.002141,0.013268,0.029424,0.003644,0.029346,0.027599,0.006258,0.036162,0.201044,0.029872,0.489659,0.169195,0.035258,0.865761,0.013575,0.286005,3.572600,1.680834,0.759619,0.549020,0.465802,0.368307,0.424855,0.452449,0.312697,0.339665,0.288394,0.407108,0.270732,0.144351,0.039155,0.024655,0.006234,0.012063,0.003859,0.022273,0.038402,0.007947,0.043593,0.045253,0.012014,0.037599,hapiness
0.173232,0.019857,2.877418,0.265528,0.206167,0.871806,0.011852,0.245443,-27.987106,1.487439,0.436284,-0.550921,-0.439715,-0.079543,-0.193903,-0.087651,-0.106229,-0.022486,0.042885,0.134941,-0.085320,0.063545,0.013507,0.014458,0.003899,0.008145,0.002141,0.013268,0.029424,0.003644,0.029346,0.027599,0.006258,0.036162,0.201044,0.029872,0.489659,0.169195,0.035258,0.865761,0.013575,0.286005,3.572600,1.680834,0.759619,0.549020,0.465802,0.368307,0.424855,0.452449,0.312697,0.339665,0.288394,0.407108,0.270732,0.144351,0.039155,0.024655,0.006234,0.012063,0.003859,0.022273,0.038402,0.007947,0.043593,0.045253,0.012014,0.037599,hapiness
0.101473,0.004605,2.917608,0.221918,0.219414,0.765365,0.014660,0.183293,-30.287618,1.851672,-0.001012,0.052166,-0.144777,-0.075618,-0.026304,-0.135301,-0.071851,-0.070894,-0.076148,-0.016329,-0.193162,0.152304,0.005526,0.023528,0.004678,0.015045,0.002251,0.010352,0.018016,0.004172,0.011411,0.016512,0.008071,0.052951,0.115859,0.007079,0.357953,0.121610,0.045735,0.645547,0.016834,0.224191,3.409826,1.083359,0.847913,0.461986,0.473833,0.379618,0.377519,0.367655,0.325209,0.370005,0.351313,0.332916,0.328447,0.133893,0.012116,0.032460,0.007821,0.025307,0.003945,0.017849,0.020857,0.010138,0.021045,0.027199,0.015078,0.033925,hapiness
0.101473,0.004605,2.917608,0.221918,0.219414,0.765365,0.014660,0.183293,-30.287618,1.851672,-0.001012,0.052166,-0.144777,-0.075618,-0.026304,-0.135301,-0.071851,-0.070894,-0.076148,-0.016329,-0.193162,0.152304,0.005526,0.023528,0.004678,0.015045,0.002251,0.010352,0.018016,0.004172,0.011411,0.016512,0.008071,0.052951,0.115859,0.007079,0.357953,0.121610,0.045735,0.645547,0.016834,0.224191,3.409826,1.083359,0.847913,0.461986,0.473833,0.379618,0.377519,0.367655,0.325209,0.370005,0.351313,0.332916,0.328447,0.133893,0.012116,0.032460,0.007821,0.025307,0.003945,0.017849,0.020857,0.010138,0.021045,0.027199,0.015078,0.033925,hapiness
0.089199,0.019931,2.955812,0.203271,0.215590,0.622957,0.012837,0.157707,-27.943427,2.193134,0.220296,-0.223610,-0.247173,-0.080502,-0.137189,-0.026366,-0.231617,-0.018737,-0.092600,0.026520,-0.154932,0.085663,0.008668,0.020337,0.002369,0.011423,0.003311,0.016306,0.035155,0.004605,0.019285,0.044165,0.007763,0.045722,0.098973,0.023297,0.404697,0.096262,0.044734,0.493232,0.016422,0.179057,3.618431,1.033476,0.917108,0.611032,0.423215,0.472660,0.484198,0.354841,0.410382,0.390375,0.360916,0.349320,0.351901,0.163694,0.015939,0.033501,0.004194,0.020263,0.008073,0.026336,0.040433,0.011094,0.027362,0.047041,0.015388,0.038515,hapiness
0.089199,0.019931,2.955812,0.203271,0.215590,0.622957,0.012837,0.157707,-27.943427,2.193134,0.220296,-0.223610,-0.247173,-0.080502,-0.137189,-0.026366,-0.231617,-0.018737,-0.092600,0.026520,-0.154932,0.085663,0.008668,0.020337,0.002369,0.011423,0.003311,0.016306,0.035155,0.004605,0.019285,0.044165,0.007763,0.045722,0.098973,0.023297,0.404697,0.096262,0.044734,0.493232,0.016422,0.179057,3.618431,1.033476,0.917108,0.611032,0.423215,0.472660,0.484198,0.354841,0.410382,0.390375,0.360916,0.349320,0.351901,0.163694,0.015939,0.033501,0.004194,0.020263,0.008073,0.026336,0.040433,0.011094,0.027362,0.047041,0.015388,0.038515,hapiness
0.197748,0.012394,2.907616,0.296814,0.201609,1.623357,0.006076,0.337516,-28.821357,-0.133417,-0.266034,-0.244799,-0.391016,-0.085253,-0.220654,-0.058049,0.023380,0.006416,-0.011786,-0.014871,0.030313,0.022112,0.008668,0.017211,0.005831,0.018404,0.006131,0.007643,0.008489,0.004195,0.006897,0.011793,0.016023,0.018445,0.115293,0.019846,0.524925,0.097056,0.035567,0.701928,0.004815,0.203975,3.794359,1.658623,0.851373,0.765164,0.504791,0.452255,0.432023,0.456312,0.490734,0.420912,0.495734,0.407498,0.311810,0.046693,0.015996,0.036406,0.008411,0.036138,0.010701,0.011271,0.011765,0.009062,0.009223,0.016917,0.026296,0.018493,hapiness
0.197748,0.012394,2.907616,0.296814,0.201609,1.623357,0.006076,0.337516,-28.821357,-0.133417,-0.266034,-0.244799,-0.391016,-0.085253,-0.220654,-0.058049,0.023380,0.006416,-0.011786,-0.014871,0.030313,0.022112,0.008668,0.017211,0.005831,0.018404,0.006131,0.007643,0.008489,0.004195,0.006897,0.011793,0.016023,0.018445,0.115293,0.019846,0.524925,0.097056,0.035567,0.701928,0.004815,0.203975,3.794359,1.658623,0.851373,0.765164,0.504791,0.452255,0.432023,0.456312,0.490734,0.420912,0.495734,0.407498,0.311810,0.046693,0.015996,0.036406,0.008411,0.036138,0.010701,0.011271,0.011765,0.009062,0.009223,0.016917,0.026296,0.018493,hapiness
0.163225,0.008649,2.923375,0.279277,0.225471,1.224392,0.008564,0.284457,-29.613263,0.754711,-0.371787,-0.105128,-0.603727,-0.342780,-0.202343,-0.254656,0.166473,0.097752,0.222029,-0.058843,0.030615,0.054024,0.005370,0.005385,0.003291,0.012804,0.006620,0.019729,0.023201,0.003027,0.019093,0.026905,0.014867,0.035002,0.127007,0.016579,0.400530,0.110675,0.049823,0.726101,0.011124,0.234802,3.512889,1.395257,0.755378,0.616779,0.475577,0.516776,0.460507,0.496386,0.550301,0.450322,0.384771,0.370089,0.289571,0.108300,0.012934,0.013332,0.007909,0.026332,0.016775,0.033139,0.043773,0.005538,0.032312,0.038330,0.023819,0.029732,hapiness
0.163225,0.008649,2.923375,0.279277,0.225471,1.224392,0.008564,0.284457,-29.613263,0.754711,-0.371787,-0.105128,-0.603727,-0.342780,-0.202343,-0.254656,0.166473,0.097752,0.222029,-0.058843,0.030615,0.054024,0.005370,0.005385,0.003291,0.012804,0.006620,0.019729,0.023201,0.003027,0.019093,0.026905,0.014867,0.035002,0.127007,0.016579,0.400530,0.110675,0.049823,0.726101,0.011124,0.234802,3.512889,1.395257,0.755378,0.616779,0.475577,0.516776,0.460507,0.496386,0.550301,0.450322,0.384771,0.370089,0.289571,0.108300,0.012934,0.013332,0.007909,0.026332,0.016775,0.033139,0.043773,0.005538,0.032312,0.038330,0.023819,0.029732,hapiness
0.123318,0.011345,2.886815,0.261421,0.230031,1.118154,0.009428,0.244146,-29.141575,1.302721,-0.218788,0.001130,-0.548819,-0.108235,-0.225113,-0.353350,-0.292026,-0.190696,0.123824,0.057442,0.204141,0.079683,0.002905,0.010176,0.002985,0.030015,0.007529,0.041979,0.023065,0.002758,0.011784,0.008682,0.008667,0.040930,0.102674,0.018020,0.377090,0.096436,0.043715,0.717940,0.011250,0.217735,2.802282,1.117768,0.749457,0.526239,0.451295,0.331460,0.327219,0.336932,0.467517,0.397778,0.376133,0.358940,0.306619,0.128152,0.003592,0.021278,0.003314,0.041490,0.011022,0.050133,0.026002,0.004220,0.017207,0.011622,0.013615,0.037317,hapiness
0.123318,0.011345,2.886815,0.261421,0.230031,1.118154,0.009428,0.244146,-29.141575,1.302721,-0.218788,0.001130,-0.548819,-0.108235,-0.225113,-0.353350,-0.292026,-0.190696,0.123824,0.057442,0.204141,0.079683,0.002905,0.010176,0.002985,0.030015,0.007529,0.041979,0.023065,0.002758,0.011784,0.008682,0.008667,0.040930,0.102674,0.018020,0.377090,0.096436,0.043715,0.717940,0.011250,0.217735,2.802282,1.117768,0.749457,0.526239,0.451295,0.331460,0.327219,0.336932,0.467517,0.397778,0.376133,0.358940,0.306619,0.128152,0.003592,0.021278,0.003314,0.041490,0.011022,0.050133,0.026002,0.004220,0.017207,0.011622,0.013615,0.037317,hapiness
0.095289,0.009177,2.679115,0.213163,0.220409,0.802765,0.011297,0.180163,-30.258769,1.965244,0.361043,0.137230,-0.218766,-0.019648,0.142424,-0.121517,-0.106228,-0.124623,-0.001372,0.027237,0.043060,0.164674,0.003002,0.011322,0.007439,0.036749,0.005290,0.012117,0.039309,0.002563,0.006661,0.010197,0.005157,0.054711,0.097599,0.019313,0.438456,0.099746,0.042497,0.668896,0.013636,0.185151,4.311951,0.920320,0.965437,0.483650,0.518944,0.329428,0.342591,0.344535,0.321130,0.346746,0.312034,0.306605,0.248185,0.191390,0.003900,0.016260,0.015246,0.040486,0.012179,0.015637,0.035323,0.004758,0.012651,0.014513,0.010016,0.048235,hapiness
0.095289,0.009177,2.679115,0.213163,0.220409,0.802765,0.011297,0.180163,-30.258769,1.965244,0.361043,0.137230,-0.218766,-0.019648,0.142424,-0.121517,-0.106228,-0.124623,-0.001372,0.027237,0.043060,0.164674,0.003002,0.011322,0.007439,0.036749,0.005290,0.012117,0.039309,0.002563,0.006661,0.010197,0.005157,0.054711,0.097599,0.019313,0.438456,0.099746,0.042497,0.668896,0.013636,0.185151,4.311951,0.920320,0.965437,0.483650,0.518944,0.329428,0.342591,0.344535,0.321130,0.346746,0.312034,0.306605,0.248185,0.191390,0.003900,0.016260,0.015246,0.040486,0.012179,0.015637,0.035323,0.004758,0.012651,0.014513,0.010016,0.048235,hapiness
0.096564,0.012836,2.886410,0.192249,0.198997,0.681542,0.011252,0.157849,-27.772216,2.172688,0.381792,-0.011618,-0.438937,-0.322597,0.015506,0.023423,-0.145206,0.124816,-0.143374,0.003159,-0.193529,0.085218,0.013194,0.019927,0.002580,0.027354,0.002600,0.011031,0.031723,0.004197,0.014598,0.027559,0.011349,0.039234,0.112486,0.015924,0.351930,0.106760,0.046502,0.524196,0.012468,0.181274,3.549455,0.911309,0.890833,0.415809,0.450246,0.361882,0.356933,0.485158,0.290006,0.332856,0.353827,0.292844,0.324862,0.122891,0.026786,0.027271,0.004056,0.031851,0.005365,0.019575,0.039554,0.010917,0.023108,0.039055,0.020548,0.029425,hapiness
0.096564,0.012836,2.886410,0.192249,0.198997,0.681542,0.011252,0.157849,-27.772216,2.172688,0.381792,-0.011618,-0.438937,-0.322597,0.015506,0.023423,-0.145206,0.124816,-0.143374,0.003159,-0.193529,0.085218,0.013194,0.019927,0.002580,0.027354,0.002600,0.011031,0.031723,0.004197,0.014598,0.027559,0.011349,0.039234,0.112486,0.015924,0.351930,0.106760,0.046502,0.524196,0.012468,0.181274,3.549455,0.911309,0.890833,0.415809,0.450246,0.361882,0.356933,0.485158,0.290006,0.332856,0.353827,0.292844,0.324862,0.122891,0.026786,0.027271,0.004056,0.031851,0.005365,0.019575,0.039554,0.010917,0.023108,0.039055,0.020548,0.029425,hapiness
0.091198,0.009804,2.842937,0.205925,0.211344,0.694389,0.012073,0.157692,-29.461886,1.972958,0.171722,0.255488,-0.068436,-0.072451,-0.128341,0.007110,-0.111279,0.028043,-0.249436,-0.005025,-0.018160,0.116169,0.003055,0.020253,0.005685,0.040856,0.002806,0.010924,0.036171,0.002821,0.008578,0.019374,0.008716,0.051272,0.090622,0.016649,0.405037,0.097470,0.042748,0.573929,0.015189,0.163906,4.498567,1.040227,0.947629,0.643156,0.398774,0.401084,0.421543,0.345722,0.344464,0.298925,0.359352,0.330703,0.335132,0.181976,0.004950,0.035514,0.012122,0.053997,0.005396,0.021279,0.053632,0.005915,0.016244,0.034909,0.020766,0.042278,hapiness
0.091198,0.009804,2.842937,0.205925,0.211344,0.694389,0.012073,0.157692,-29.461886,1.972958,0.171722,0.255488,-0.068436,-0.072451,-0.128341,0.007110,-0.111279,0.028043,-0.249436,-0.005025,-0.018160,0.116169,0.003055,0.020253,0.005685,0.040856,0.002806,0.010924,0.036171,0.002821,0.008578,0.019374,0.008716,0.051272,0.090622,0.016649,0.405037,0.097470,0.042748,0.573929,0.015189,0.163906,4.498567,1.040227,0.947629,0.643156,0.398774,0.401084,0.421543,0.345722,0.344464,0.298925,0.359352,0.330703,0.335132,0.181976,0.004950,0.035514,0.012122,0.053997,0.005396,0.021279,0.053632,0.005915,0.016244,0.034909,0.020766,0.042278,hapiness
0.113796,0.005781,2.798132,0.212439,0.204908,0.890403,0.008325,0.194224,-30.693078,1.684737,0.103995,0.200069,-0.197703,0.261212,-0.015535,0.043478,-0.016741,0.091575,-0.174871,0.024988,-0.046047,0.135907,0.005687,0.011416,0.005498,0.024688,0.004797,0.006904,0.025665,0.003927,0.010513,0.027381,0.008206,0.048283,0.114657,0.012463,0.387195,0.102901,0.049110,0.677037,0.008502,0.204862,5.035923,1.208574,1.011487,0.459433,0.550882,0.385083,0.307095,0.294841,0.268527,0.226663,0.292395,0.186321,0.273580,0.214330,0.012355,0.018048,0.014010,0.034057,0.009463,0.008122,0.036520,0.007014,0.018416,0.031838,0.012767,0.055986,hapiness
0.113796,0.005781,2.798132,0.212439,0.204908,0.890403,0.008325,0.194224,-30.693078,1.684737,0.103995,0.200069,-0.197703,0.261212,-0.015535,0.043478,-0.016741,0.091575,-0.174871,0.024988,-0.046047,0.135907,0.005687,0.011416,0.005498,0.024688,0.004797,0.006904,0.025665,0.003927,0.010513,0.027381,0.008206,0.048283,0.114657,0.012463,0.387195,0.102901,0.049110,0.677037,0.008502,0.204862,5.035923,1.208574,1.011487,0.459433,0.550882,0.385083,0.307095,0.294841,0.268527,0.226663,0.292395,0.186321,0.273580,0.214330,0.012355,0.018048,0.014010,0.034057,0.009463,0.008122,0.036520,0.007014,0.018416,0.031838,0.012767,0.055986,hapiness
0.141070,0.008060,2.798751,0.250978,0.213440,0.962399,0.010520,0.237492,-29.054724,1.600651,0.552453,0.028036,-0.145878,0.056840,-0.306417,0.003618,-0.015045,-0.012066,-0.056351,0.065253,-0.066619,0.080397,0.004433,0.011676,0.003098,0.032251,0.004266,0.012252,0.036315,0.001867,0.012269,0.023045,0.008921,0.037513,0.160981,0.012534,0.491790,0.144886,0.037621,0.855097,0.016251,0.264220,4.273228,1.640419,0.786265,0.546133,0.477630,0.379745,0.432107,0.320858,0.390517,0.321136,0.300473,0.296474,0.264814,0.131585,0.010927,0.021448,0.006698,0.049087,0.009494,0.021853,0.047279,0.004752,0.025148,0.032673,0.021188,0.033196,hapiness
0.141070,0.008060,2.798751,0.250978,0.213440,0.962399,0.010520,0.237492,-29.054724,1.600651,0.552453,0.028036,-0.145878,0.056840,-0.306417,0.003618,-0.015045,-0.012066,-0.056351,0.065253,-0.066619,0.080397,0.004433,0.011676,0.003098,0.032251,0.004266,0.012252,0.036315,0.001867,0.012269,0.023045,0.008921,0.037513,0.160981,0.012534,0.491790,0.144886,0.037621,0.855097,0.016251,0.264220,4.273228,1.640419,0.786265,0.546133,0.477630,0.379745,0.432107,0.320858,0.390517,0.321136,0.300473,0.296474,0.264814,0.131585,0.010927,0.021448,0.006698,0.049087,0.009494,0.021853,0.047279,0.004752,0.025148,0.032673,0.021188,0.033196,hapiness
0.119109,0.021328,2.740492,0.224014,0.199651,0.969964,0.014788,0.218019,-27.205981,1.774089,-0.150663,0.140688,0.001148,-0.043579,-0.097699,0.058250,0.033922,0.012919,-0.195867,0.055120,-0.086076,0.102584,0.006077,0.018613,0.008238,0.021742,0.003932,0.008554,0.024869,0.004448,0.013684,0.024207,0.009131,0.040149,0.134195,0.026782,0.507325,0.134331,0.054380,0.663331,0.054238,0.230103,5.258005,1.144599,1.040780,0.553022,0.488440,0.437946,0.441866,0.318195,0.286720,0.358223,0.313297,0.300822,0.314774,0.194757,0.010599,0.032523,0.016439,0.027314,0.006725,0.012012,0.032928,0.009177,0.021982,0.031065,0.013848,0.050448,hapiness
0.119109,0.021328,2.740492,0.224014,0.199651,0.969964,0.014788,0.218019,-27.205981,1.774089,-0.150663,0.140688,0.001148,-0.043579,-0.097699,0.058250,0.033922,0.012919,-0.195867,0.055120,-0.086076,0.102584,0.006077,0.018613,0.008238,0.021742,0.003932,0.008554,0.024869,0.004448,0.013684,0.024207,0.009131,0.040149,0.134195,0.026782,0.507325,0.134331,0.054380,0.663331,0.054238,0.230103,5.258005,1.144599,1.040780,0.553022,0.488440,0.437946,0.441866,0.318195,0.286720,0.358223,0.313297,0.300822,0.314774,0.194757,0.010599,0.032523,0.016439,0.027314,0.006725,0.012012,0.032928,0.009177,0.021982,0.031065,0.013848,0.050448,hapiness
0.142352,0.009462,2.764571,0.240238,0.213495,1.046652,0.008444,0.247310,-28.925189,1.866762,0.037486,0.240710,-0.075361,-0.080316,0.046499,-0.043078,-0.018028,0.013402,-0.191087,-0.006702,-0.111479,0.093833,0.004628,0.017804,0.004136,0.023918,0.003736,0.010083,0.032965,0.003284,0.009103,0.025669,0.008439,0.036978,0.143019,0.016168,0.448733,0.134940,0.050943,0.786700,0.008117,0.254908,3.804343,1.253124,1.028574,0.525743,0.509908,0.410510,0.422470,0.333993,0.304336,0.312137,0.300554,0.266431,0.285228,0.125224,0.007194,0.025092,0.006761,0.028683,0.006738,0.014660,0.038841,0.005663,0.015155,0.032998,0.013637,0.031532,hapiness
0.142352,0.009462,2.764571,0.240238,0.213495,1.046652,0.008444,0.247310,-28.925189,1.866762,0.037486,0.240710,-0.075361,-0.080316,0.046499,-0.043078,-0.018028,0.013402,-0.191087,-0.006702,-0.111479,0.093833,0.004628,0.017804,0.004136,0.023918,0.003736,0.010083,0.032965,0.003284,0.009103,0.025669,0.008439,0.036978,0.143019,0.016168,0.448733,0.134940,0.050943,0.786700,0.008117,0.254908,3.804343,1.253124,1.028574,0.525743,0.509908,0.410510,0.422470,0.333993,0.304336,0.312137,0.300554,0.266431,0.285228,0.125224,0.007194,0.025092,0.006761,0.028683,0.006738,0.014660,0.038841,0.005663,0.015155,0.032998,0.013637,0.031532,hapiness
0.095308,0.006803,2.811610,0.206085,0.207417,0.859227,0.008653,0.197906,-29.734769,1.962200,0.558889,0.144205,-0.125777,0.062155,-0.041385,0.102582,-0.040244,0.136839,-0.075631,0.130899,-0.036566,0.100643,0.003119,0.010766,0.003753,0.030500,0.005106,0.008238,0.044580,0.002619,0.009751,0.029193,0.006768,0.041523,0.087653,0.010089,0.459098,0.090937,0.039914,0.643988,0.010423,0.180013,4.183718,1.136592,0.890548,0.567972,0.452211,0.380074,0.406720,0.351898,0.255170,0.282702,0.221025,0.227299,0.248465,0.140217,0.004009,0.016269,0.007425,0.043755,0.013041,0.009330,0.049191,0.004555,0.013433,0.031744,0.010364,0.034508,hapiness
0.095308,0.006803,2.811610,0.206085,0.207417,0.859227,0.008653,0.197906,-29.734769,1.962200,0.558889,0.144205,-0.125777,0.062155,-0.041385,0.102582,-0.040244,0.136839,-0.075631,0.130899,-0.036566,0.100643,0.003119,0.010766,0.003753,0.030500,0.005106,0.008238,0.044580,0.002619,0.009751,0.029193,0.006768,0.041523,0.087653,0.010089,0.459098,0.090937,0.039914,0.643988,0.010423,0.180013,4.183718,1.136592,0.890548,0.567972,0.452211,0.380074,0.406720,0.351898,0.255170,0.282702,0.221025,0.227299,0.248465,0.140217,0.004009,0.016269,0.007425,0.043755,0.013041,0.009330,0.049191,0.004555,0.013433,0.031744,0.010364,0.034508,hapiness
